"","iso2c","country","year","birth","inf_mortality","life_exp","iso3c","region","capital","longitude","latitude","income","lending"
"207","AG","Antigua and Barbuda",2003,18.977,12,74.613,"ATG","Latin America & Caribbean","Saint John's","-61.8456","17.1175","High income","IBRD"
"208","AL","Albania",2000,16.436,24.1,73.955,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"209","AL","Albania",2010,12.001,11.8,76.562,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"210","AL","Albania",1998,18.238,26.4,73.208,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"211","AL","Albania",1999,17.321,25.3,73.587,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"212","AL","Albania",2004,13.381,19.1,75.039,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"213","AL","Albania",2001,15.59,22.9,74.288,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"214","AL","Albania",2002,14.79,21.7,74.579,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"215","AL","Albania",2003,14.048,20.4,74.828,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"216","AL","Albania",2008,11.973,14.1,75.912,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"217","AL","Albania",2009,11.945,12.9,76.221,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"218","AL","Albania",2014,12.259,8.8,77.813,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"219","AL","Albania",2011,12.1,10.8,76.914,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"220","AL","Albania",2012,12.197,10,77.252,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"221","AL","Albania",2013,12.257,9.3,77.554,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"222","AL","Albania",2005,12.821,17.8,75.228,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"223","AL","Albania",2015,12.197,8.5,78.025,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"224","AL","Albania",2016,12.08,8.4,78.194,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"225","AL","Albania",2017,11.934,8.4,78.333,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"226","AL","Albania",2019,11.62,8.6,78.573,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"227","AL","Albania",2006,12.398,16.5,75.423,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"228","AL","Albania",2007,12.118,15.3,75.646,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"229","AL","Albania",2020,NA,NA,NA,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"230","AL","Albania",2018,11.78,8.5,78.458,"ALB","Europe & Central Asia","Tirane","19.8172","41.3317","Upper middle income","IBRD"
"231","AM","Armenia",2000,12.91,27,71.409,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"232","AM","Armenia",2013,15.125,14.2,74.056,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"233","AM","Armenia",2001,12.98,25.8,71.8,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"234","AM","Armenia",2012,15.232,14.9,73.82,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"235","AM","Armenia",2004,13.884,22.3,72.513,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"236","AM","Armenia",2005,14.244,21.3,72.626,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"237","AM","Armenia",2002,13.208,24.6,72.112,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"238","AM","Armenia",2003,13.524,23.5,72.348,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"239","AM","Armenia",2008,15.08,18.3,72.946,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"240","AM","Armenia",2009,15.233,17.4,73.118,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"241","AM","Armenia",2006,14.572,20.2,72.716,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"242","AM","Armenia",2007,14.855,19.2,72.815,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"243","AM","Armenia",1998,13.457,29.6,70.434,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"244","AM","Armenia",1999,13.062,28.3,70.944,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"245","AM","Armenia",2016,14.568,12.2,74.64,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"246","AM","Armenia",2017,14.298,11.6,74.797,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"247","AM","Armenia",2014,14.979,13.5,74.273,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"248","AM","Armenia",2015,14.795,12.8,74.467,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"249","AM","Armenia",2020,NA,NA,NA,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"250","AM","Armenia",2010,15.304,16.5,73.331,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"251","AM","Armenia",2018,13.987,11,74.945,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"252","AM","Armenia",2019,13.646,10.5,75.087,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"253","AM","Armenia",2011,15.297,15.7,73.572,"ARM","Europe & Central Asia","Yerevan","44.509","40.1596","Upper middle income","IBRD"
"254","AO","Angola",2018,40.729,51.9,60.782,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"255","AO","Angola",2019,40.232,50.2,61.147,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"256","AO","Angola",2000,48.15,121.2,46.522,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"257","AO","Angola",2001,48.027,117.9,47.059,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"258","AO","Angola",2002,47.911,114.2,47.702,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"259","AO","Angola",2003,47.786,110,48.44,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"260","AO","Angola",2020,NA,NA,NA,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"261","AO","Angola",2005,47.453,100.6,50.165,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"262","AO","Angola",2006,47.215,95.6,51.143,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"263","AO","Angola",2007,46.92,90.5,52.177,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"264","AO","Angola",2008,46.563,85.3,53.243,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"265","AO","Angola",2009,46.143,80.5,54.311,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"266","AO","Angola",2010,45.656,75.9,55.35,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"267","AO","Angola",1998,48.46,126.5,45.763,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"268","AO","Angola",1999,48.293,124.1,46.093,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"269","AO","Angola",2014,43.182,60.5,58.776,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"270","AO","Angola",2015,42.52,57.8,59.398,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"271","AO","Angola",2016,41.882,55.6,59.925,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"272","AO","Angola",2017,41.281,53.5,60.379,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"273","AO","Angola",2004,47.639,105.4,49.263,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"274","AO","Angola",2012,44.493,67.3,57.236,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"275","AO","Angola",2013,43.847,63.7,58.054,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"276","AO","Angola",2011,45.102,71.4,56.33,"AGO","Sub-Saharan Africa","Luanda","13.242","-8.81155","Lower middle income","IBRD"
"277","AR","Argentina",2000,19.499,17.5,73.576,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"278","AR","Argentina",1998,19.945,18.9,73.213,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"279","AR","Argentina",1999,19.702,18.2,73.396,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"280","AR","Argentina",2004,18.879,15.3,74.28,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"281","AR","Argentina",2001,19.328,16.9,73.755,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"282","AR","Argentina",2002,19.175,16.4,73.932,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"283","AR","Argentina",2003,19.026,15.8,74.107,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"284","AR","Argentina",2008,18.355,13.7,74.952,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"285","AR","Argentina",2009,18.252,13.3,75.116,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"286","AR","Argentina",2013,17.831,11.3,75.756,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"287","AR","Argentina",2010,18.154,12.9,75.278,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"288","AR","Argentina",2011,18.055,12.4,75.439,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"289","AR","Argentina",2012,17.949,11.9,75.598,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"290","AR","Argentina",2005,18.735,14.8,74.451,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"291","AR","Argentina",2014,17.698,10.8,75.913,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"292","AR","Argentina",2015,17.548,10.2,76.068,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"293","AR","Argentina",2016,17.383,9.7,76.221,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"294","AR","Argentina",2006,18.596,14.4,74.62,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"295","AR","Argentina",2007,18.469,14,74.787,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"296","AR","Argentina",2020,NA,NA,NA,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"297","AR","Argentina",2017,17.205,9.2,76.372,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"298","AR","Argentina",2018,17.021,8.7,76.52,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"299","AR","Argentina",2019,16.833,8.2,76.667,"ARG","Latin America & Caribbean","Buenos Aires","-58.4173","-34.6118","Upper middle income","IBRD"
"300","AS","American Samoa",2013,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"301","AS","American Samoa",1998,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"302","AS","American Samoa",2016,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"303","AS","American Samoa",1999,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"304","AS","American Samoa",2014,17.5,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"305","AS","American Samoa",2015,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"306","AS","American Samoa",2020,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"307","AS","American Samoa",2017,16.6,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"308","AS","American Samoa",2018,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"309","AS","American Samoa",2019,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"310","AS","American Samoa",2010,18.7,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"311","AS","American Samoa",2011,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"312","AS","American Samoa",2012,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"313","AS","American Samoa",2000,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"314","AS","American Samoa",2001,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"315","AS","American Samoa",2002,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"316","AS","American Samoa",2003,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"317","AS","American Samoa",2004,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"318","AS","American Samoa",2005,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"319","AS","American Samoa",2006,21.6,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"320","AS","American Samoa",2007,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"321","AS","American Samoa",2008,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"322","AS","American Samoa",2009,NA,NA,NA,"ASM","East Asia & Pacific","Pago Pago","-170.691","-14.2846","Upper middle income","Not classified"
"323","AT","Austria",1998,10.2,4.8,77.6707317073171,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"324","AT","Austria",2002,9.7,4.4,78.6780487804878,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"325","AT","Austria",2003,9.5,4.3,78.6317073170732,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
"326","AT","Austria",2016,10,3,81.6414634146342,"AUT","Europe & Central Asia","Vienna","16.3798","48.2201","High income","Not classified"
